reg_no,name,gender,year,department,cgpa,roommate_1,roommate_2,pref1_block,pref1_room_type,pref2_block,pref2_room_type
240910556,Sid Pillai,M,2,CHE,6.16,230915555,,14,DAC,23,QAC
240912557,Yash Kulkarni,M,2,AI,7.67,240909558,,15,DAC,23,QAC
240909558,Sid Mehta,M,2,AE,5.38,240912557,,15,DAC,23,QAC
240904559,Nikhil Kulkarni,M,2,EE,7.89,240903560,,10,DC,14,DAC
240903560,Aman Nair,M,2,ME,7.32,240904559,,10,DC,14,DAC
230903561,Rohan Nair,M,3,ME,6.94,240906562,,15,DAC,10,DC
240906562,Varun Bhatt,M,2,CCE,5.59,230903561,,15,DAC,10,DC
230913563,Pranav Joshi,M,3,IS,8.12,240908564,,10,DC,15,DAC
240908564,Ankit Joshi,M,2,BT,6.86,230913563,,10,DC,15,DAC
240903566,Nikhil Bansal,M,2,ME,6.1,240905567,,15,DAC,10,DC
240905567,Aditya Singh,M,2,IT,4.05,240903566,,15,DAC,10,DC
240914568,Raghav Patel,M,2,MT,7.47,240906569,,15,DAC,23,DAC
240906569,Raghav Das,M,2,CCE,9.63,240914568,,15,DAC,23,DAC
240910570,Pranav Joshi,M,2,CHE,9.49,240909571,,14,DAC,23,QAC
240909571,Nikhil Gupta,M,2,AE,6.95,240910570,,14,DAC,23,QAC
230911572,Aman Shetty,M,3,DS,6.78,230904573,,14,DAC,23,DAC
230904573,Tarun Chatterjee,M,3,EE,8.06,230911572,,14,DAC,23,DAC
230907574,Tarun Agarwal,M,3,CE,6.3,240911575,,14,DAC,10,DC
240911575,Aditya Sharma,M,2,DS,7.86,230907574,,14,DAC,10,DC
230912576,Pranav Singh,M,3,AI,8.42,240911577,,14,DAC,15,DAC
240911577,Pranav Menon,M,2,DS,8.97,230912576,,14,DAC,15,DAC
230905578,Sid Chatterjee,M,3,IT,7.38,240911579,,23,DAC,14,DAC
240911579,Vikram Nair,M,2,DS,7.26,230905578,,23,DAC,14,DAC
230913580,Pranav Singh,M,3,IS,6.45,240908581,,14,DAC,10,DC
240908581,Varun Iyer,M,2,BT,6.51,230913580,,14,DAC,10,DC
240903582,Raghav Chatterjee,M,2,ME,7.23,240915583,,14,DAC,23,QAC
240915583,Rajat Sharma,M,2,PE,7.94,240903582,,14,DAC,23,QAC
240908584,Siddharth Agarwal,M,2,BT,8.6,240904587,,15,DAC,10,DC
240904587,Aman Gupta,M,2,EE,6.54,240908584,,15,DAC,10,DC
230910588,Raghav Chatterjee,M,3,CHE,9.29,230910589,,14,DAC,15,DAC
230910589,Rohan Shetty,M,3,CHE,7.17,230910588,,14,DAC,15,DAC
240914590,Manish Mehta,M,2,MT,7.47,240902591,,23,QAC,15,DAC
240902591,Aman Mehta,M,2,ECE,6.6,240914590,,23,QAC,15,DAC
240912592,Sid Menon,M,2,AI,4.59,240905593,,14,DAC,15,DAC
240905593,Varun Singh,M,2,IT,8.56,240912592,,14,DAC,15,DAC
240904594,Kunal Nair,M,2,EE,8.38,240905595,,14,DAC,10,DC
240905595,Sid Chatterjee,M,2,IT,7.16,240904594,,14,DAC,10,DC
230901596,Yash Kapoor,M,3,CSE,7.58,240902597,,15,DAC,14,DAC
240902597,Pranav Singh,M,2,ECE,8.12,230901596,,15,DAC,14,DAC
240910598,Arjun Sharma,M,2,CHE,5.62,240912599,,23,DAC,15,DAC
240912599,Rohan Singh,M,2,AI,6.87,240910598,,23,DAC,15,DAC
240910600,Manish Bhatt,M,2,CHE,8.45,240904601,,10,DC,14,DAC
240904601,Harsh Iyer,M,2,EE,5.99,240910600,,10,DC,14,DAC
240904602,Aman Nair,M,2,EE,7.85,240903603,,14,DAC,23,QAC
240903603,Aditya Das,M,2,ME,5.87,240904602,,14,DAC,23,QAC
240907604,Siddharth Bansal,M,2,CE,8.06,240908605,,14,DAC,10,DC
240908605,Aditya Reddy,M,2,BT,7.46,240907604,,14,DAC,10,DC
240909606,Sid Patel,M,2,AE,5.56,240915608,,14,DAC,23,QAC
240915608,Sid Reddy,M,2,PE,8.9,240909606,,14,DAC,23,QAC
230905609,Karan Shetty,M,3,IT,6.62,240915610,,14,DAC,10,DC
240915610,Rohan Sharma,M,2,PE,6.53,230905609,,14,DAC,10,DC
240915611,Arjun Verma,M,2,PE,7.74,230905612,,15,DAC,14,DAC
230905612,Nikhil Chatterjee,M,3,IT,8.88,240915611,,15,DAC,14,DAC
240912613,Tarun Menon,M,2,AI,6.28,240901615,,15,DAC,23,QAC
240901615,Yash Patel,M,2,CSE,7.57,240912613,,15,DAC,23,QAC
240913616,Nikhil Chatterjee,M,2,IS,8.01,240904617,,10,DC,14,DAC
240904617,Manish Chatterjee,M,2,EE,8.33,240913616,,10,DC,14,DAC
240901618,Aditya Kulkarni,M,2,CSE,7.71,240912619,,14,DAC,15,DAC
240912619,Vikram Iyer,M,2,AI,7.06,240901618,,14,DAC,15,DAC
230907621,Arjun Das,M,3,CE,6.51,240915622,,10,DC,23,QAC
240915622,Ankit Patel,M,2,PE,7.6,230907621,,10,DC,23,QAC
230904623,Manish Agarwal,M,3,EE,6.21,240909624,,10,DC,14,DAC
240909624,Kunal Verma,M,2,AE,3.99,230904623,,10,DC,14,DAC
230904625,Aman Singh,M,3,EE,8.02,240904626,,14,DAC,10,DC
240904626,Aditya Reddy,M,2,EE,8.58,230904625,,14,DAC,10,DC
240912627,Aditya Kapoor,M,2,AI,4.66,240915628,,14,DAC,23,DAC
240915628,Sid Menon,M,2,PE,6.29,240912627,,14,DAC,23,DAC
240901629,Karan Kapoor,M,2,CSE,8.24,240903630,,10,DC,14,DAC
240903630,Manish Iyer,M,2,ME,9.97,240901629,,10,DC,14,DAC
240902631,Manish Verma,M,2,ECE,7.52,240903632,,15,DAC,14,DAC
240903632,Pranav Bansal,M,2,ME,6.63,240902631,,15,DAC,14,DAC
240912633,Tarun Iyer,M,2,AI,7.28,240907634,,10,DC,23,DAC
240907634,Kunal Reddy,M,2,CE,9.15,240912633,,10,DC,23,DAC
240901635,Raghav Pillai,M,2,CSE,6.72,240902636,,15,DAC,23,DAC
240902636,Nikhil Chatterjee,M,2,ECE,6.54,240901635,,15,DAC,23,DAC
240908637,Aditya Reddy,M,2,BT,6.92,230904638,,15,DAC,23,QAC
230904638,Vikram Bansal,M,3,EE,6.36,240908637,,15,DAC,23,QAC
240913639,Rahul Sharma,M,2,IS,7.65,230912640,,10,DC,23,DAC
230912640,Rahul Sharma,M,3,AI,9.45,240913639,,10,DC,23,DAC
240915641,Tarun Kapoor,M,2,PE,7.89,240911642,,14,DAC,23,QAC
240911642,Harsh Sharma,M,2,DS,7.2,240915641,,14,DAC,23,QAC
240902643,Tarun Reddy,M,2,ECE,7.15,240910644,,14,DAC,23,QAC
240910644,Tarun Shetty,M,2,CHE,5.62,240902643,,14,DAC,23,QAC
240913645,Aman Agarwal,M,2,IS,8.56,240901646,,15,DAC,23,DAC
240901646,Raghav Menon,M,2,CSE,7.41,240913645,,15,DAC,23,DAC
230907647,Aman Chatterjee,M,3,CE,7.28,240911648,,15,DAC,23,DAC
240911648,Yash Gupta,M,2,DS,10,230907647,,15,DAC,23,DAC
230913649,Raghav Singh,M,3,IS,7.86,240901650,,14,DAC,23,DAC
240901650,Pranav Gupta,M,2,CSE,6.6,230913649,,14,DAC,23,DAC
230905651,Siddharth Singh,M,3,IT,6.99,240913652,,14,DAC,15,DAC
240913652,Rajat Mehta,M,2,IS,8.88,230905651,,14,DAC,15,DAC
240914654,Rahul Nair,M,2,MT,7.64,240905655,,14,DAC,23,QAC
240905655,Manish Das,M,2,IT,5.77,240914654,,14,DAC,23,QAC
240903656,Ankit Pillai,M,2,ME,8.6,230901657,,14,DAC,23,QAC
230901657,Varun Gupta,M,3,CSE,6.7,240903656,,14,DAC,23,QAC
240915658,Aditya Patel,M,2,PE,9.75,230914659,,15,DAC,23,DAC
230914659,Rajat Patel,M,3,MT,8.8,240915658,,15,DAC,23,DAC
230902660,Arjun Pillai,M,3,ECE,6.96,240908661,,10,DC,14,DAC
240908661,Arjun Chatterjee,M,2,BT,9.04,230902660,,10,DC,14,DAC
240904662,Yash Patel,M,2,EE,7.58,240911663,,23,DAC,10,DC
240911663,Varun Verma,M,2,DS,8.52,240904662,,23,DAC,10,DC
240901664,Rahul Bhatt,M,2,CSE,8.08,240913665,,15,DAC,14,DAC
240913665,Manish Iyer,M,2,IS,6.48,240901664,,15,DAC,14,DAC
240910666,Vikram Iyer,M,2,CHE,6.73,230911667,,14,DAC,10,DC
230911667,Kunal Mehta,M,3,DS,8.74,240910666,,14,DAC,10,DC
240906668,Varun Menon,M,2,CCE,7.1,240905669,,15,DAC,23,DAC
240905669,Aman Mehta,M,2,IT,7.02,240906668,,15,DAC,23,DAC
230904670,Aman Bansal,M,3,EE,6.35,230906671,,14,DAC,23,DAC
230906671,Siddharth Joshi,M,3,CCE,8.01,230904670,,14,DAC,23,DAC
240906672,Rajat Gupta,M,2,CCE,9.98,230909673,,15,DAC,10,DC
230909673,Tarun Singh,M,3,AE,6.22,240906672,,15,DAC,10,DC
240909674,Rahul Bansal,M,2,AE,7.53,230913675,,15,DAC,10,DC
230913675,Aditya Agarwal,M,3,IS,9.19,240909674,,15,DAC,10,DC
240908676,Rahul Pillai,M,2,BT,7.4,230909677,,15,DAC,23,QAC
230909677,Rajat Bhatt,M,3,AE,8.04,240908676,,15,DAC,23,QAC
240903678,Rahul Kulkarni,M,2,ME,6.23,230910679,,15,DAC,14,DAC
230910679,Karan Joshi,M,3,CHE,8.01,240903678,,15,DAC,14,DAC
240914680,Nikhil Mehta,M,2,MT,7.28,230913681,,15,DAC,23,QAC
230913681,Manish Joshi,M,3,IS,8.68,240914680,,15,DAC,23,QAC
230915682,Rajat Menon,M,3,PE,8.92,230902683,,10,DC,23,DAC
230902683,Rohan Bhatt,M,3,ECE,10,230915682,,10,DC,23,DAC
240908684,Manish Iyer,M,2,BT,8.2,240911685,,15,DAC,23,QAC
240911685,Rohan Patel,M,2,DS,7.89,240908684,,15,DAC,23,QAC
240903686,Nikhil Bhatt,M,2,ME,7.73,230905687,,15,DAC,23,DAC
230905687,Raghav Das,M,3,IT,7.08,240903686,,15,DAC,23,DAC
230903688,Yash Verma,M,3,ME,7.91,240911689,,10,DC,15,DAC
240911689,Raghav Menon,M,2,DS,7.15,230903688,,10,DC,15,DAC
240902690,Siddharth Bansal,M,2,ECE,7.7,240911691,,14,DAC,15,DAC
240911691,Pranav Nair,M,2,DS,9.08,240902690,,14,DAC,15,DAC
240913692,Karan Bansal,M,2,IS,6.29,240910693,,15,DAC,23,QAC
240910693,Ankit Menon,M,2,CHE,8.87,240913692,,15,DAC,23,QAC
240910694,Rohan Kapoor,M,2,CHE,9.08,240913695,,10,DC,14,DAC
240913695,Vikram Shetty,M,2,IS,7.36,240910694,,10,DC,14,DAC
240902696,Rohan Agarwal,M,2,ECE,4.95,240915697,,14,DAC,15,DAC
240915697,Karan Patel,M,2,PE,6.77,240902696,,14,DAC,15,DAC
240907698,Sid Bansal,M,2,CE,9.06,240914699,,14,DAC,23,DAC
240914699,Arjun Menon,M,2,MT,7.47,240907698,,14,DAC,23,DAC
240909700,Arjun Reddy,M,2,AE,6.3,230912701,,14,DAC,10,DC
230912701,Yash Bansal,M,3,AI,6.89,240909700,,14,DAC,10,DC
230911702,Vikram Shetty,M,3,DS,8.51,230910703,,14,DAC,23,DAC
230910703,Tarun Singh,M,3,CHE,8.16,230911702,,14,DAC,23,DAC
230909704,Nikhil Iyer,M,3,AE,7.21,230903705,,15,DAC,23,DAC
230903705,Tarun Agarwal,M,3,ME,7.06,230909704,,15,DAC,23,DAC
240901706,Siddharth Chatterjee,M,2,CSE,7.03,240911707,,14,DAC,23,DAC
240911707,Karan Singh,M,2,DS,6.39,240901706,,14,DAC,23,DAC
230903708,Aman Agarwal,M,3,ME,9.44,230910710,,10,DC,23,DAC
230910710,Nikhil Chatterjee,M,3,CHE,7.11,230903708,,10,DC,23,DAC
240910711,Aditya Shetty,M,2,CHE,8.96,230901712,,14,DAC,15,DAC
230901712,Tarun Agarwal,M,3,CSE,9.33,240910711,,14,DAC,15,DAC
240915714,Rahul Kapoor,M,2,PE,8.7,230907715,,15,DAC,14,DAC
230907715,Siddharth Pillai,M,3,CE,6.98,240915714,,15,DAC,14,DAC
240914716,Harsh Mehta,M,2,MT,7.98,240904717,,15,DAC,10,DC
240904717,Rohan Chatterjee,M,2,EE,7.47,240914716,,15,DAC,10,DC
230909718,Arjun Chatterjee,M,3,AE,6.42,240906719,,15,DAC,23,DAC
240906719,Rajat Sharma,M,2,CCE,7.89,230909718,,15,DAC,23,DAC
230910720,Yash Singh,M,3,CHE,6.09,240909721,,14,DAC,15,DAC
240909721,Varun Bhatt,M,2,AE,8.93,230910720,,14,DAC,15,DAC
240908723,Arjun Agarwal,M,2,BT,6.94,230904724,,15,DAC,23,QAC
230904724,Arjun Patel,M,3,EE,7.74,240908723,,15,DAC,23,QAC
240914725,Raghav Iyer,M,2,MT,7.84,240907726,,14,DAC,15,DAC
240907726,Ankit Agarwal,M,2,CE,7.19,240914725,,14,DAC,15,DAC
240906727,Karan Kulkarni,M,2,CCE,8.2,240909728,,15,DAC,23,QAC
240909728,Arjun Bhatt,M,2,AE,6.93,240906727,,15,DAC,23,QAC
240906729,Rohan Verma,M,2,CCE,8.55,230909730,,15,DAC,23,QAC
230909730,Tarun Kapoor,M,3,AE,5.88,240906729,,15,DAC,23,QAC
240905731,Sid Singh,M,2,IT,7.65,240912732,,14,DAC,15,DAC
240912732,Varun Bansal,M,2,AI,9.83,240905731,,14,DAC,15,DAC
230913733,Manish Agarwal,M,3,IS,6.3,240915734,,14,DAC,10,DC
240915734,Rahul Gupta,M,2,PE,6.69,230913733,,14,DAC,10,DC
240915735,Arjun Agarwal,M,2,PE,8.12,230902736,,10,DC,14,DAC
230902736,Aditya Sharma,M,3,ECE,7.72,240915735,,10,DC,14,DAC
240914737,Raghav Singh,M,2,MT,7.92,230905738,,15,DAC,14,DAC
230905738,Aditya Nair,M,3,IT,8.09,240914737,,15,DAC,14,DAC
240910739,Rohan Sharma,M,2,CHE,8.26,240910740,,14,DAC,15,DAC
240910740,Vikram Gupta,M,2,CHE,8.83,240910739,,14,DAC,15,DAC
240913741,Yash Joshi,M,2,IS,7.99,240902742,,14,DAC,15,DAC
240902742,Ankit Singh,M,2,ECE,7.21,240913741,,14,DAC,15,DAC
240909743,Ankit Joshi,M,2,AE,8.31,230909744,,14,DAC,23,DAC
230909744,Nikhil Iyer,M,3,AE,9.78,240909743,,14,DAC,23,DAC
240903745,Rohan Bhatt,M,2,ME,7.34,230915746,,15,DAC,14,DAC
230915746,Harsh Patel,M,3,PE,6.33,240903745,,15,DAC,14,DAC
240906747,Nikhil Bhatt,M,2,CCE,8.83,230909748,,14,DAC,23,QAC
230909748,Aditya Agarwal,M,3,AE,7.36,240906747,,14,DAC,23,QAC
240901749,Kunal Agarwal,M,2,CSE,4.89,240905750,,15,DAC,10,DC
240905750,Kunal Shetty,M,2,IT,8.52,240901749,,15,DAC,10,DC
240908751,Vikram Singh,M,2,BT,6.86,240904752,,14,DAC,23,DAC
240904752,Harsh Kulkarni,M,2,EE,7.39,240908751,,14,DAC,23,DAC
240906753,Siddharth Gupta,M,2,CCE,7.9,240903755,,14,DAC,10,DC
240903755,Aman Gupta,M,2,ME,7.73,240906753,,14,DAC,10,DC
240905756,Sid Verma,M,2,IT,8.35,230911757,,14,DAC,15,DAC
230911757,Vikram Bhatt,M,3,DS,6.98,240905756,,14,DAC,15,DAC
230914758,Kunal Nair,M,3,MT,8.12,240903759,,14,DAC,23,DAC
240903759,Kunal Singh,M,2,ME,7.19,230914758,,14,DAC,23,DAC
230910760,Manish Shetty,M,3,CHE,8.39,240911761,,10,DC,14,DAC
240911761,Kunal Shetty,M,2,DS,8.24,230910760,,10,DC,14,DAC
240903762,Arjun Kulkarni,M,2,ME,6.38,240913763,,14,DAC,10,DC
240913763,Rohan Gupta,M,2,IS,8.8,240903762,,14,DAC,10,DC
240902764,Rohan Singh,M,2,ECE,6.86,240910765,,14,DAC,10,DC
240910765,Aman Kulkarni,M,2,CHE,8.47,240902764,,14,DAC,10,DC
230905766,Karan Iyer,M,3,IT,7.94,240901767,,15,DAC,14,DAC
240901767,Tarun Joshi,M,2,CSE,9.71,230905766,,15,DAC,14,DAC
240907769,Rohan Sharma,M,2,CE,7.23,230910770,,23,QAC,23,DAC
230910770,Aditya Kapoor,M,3,CHE,7.08,240907769,,23,QAC,23,DAC
230912771,Rahul Patel,M,3,AI,7.48,240910772,,14,DAC,15,DAC
240910772,Harsh Kapoor,M,2,CHE,7.14,230912771,,14,DAC,15,DAC
230913773,Rohan Sharma,M,3,IS,8.46,240908774,,14,DAC,15,DAC
240908774,Aman Menon,M,2,BT,5.56,230913773,,14,DAC,15,DAC
240910775,Aman Kulkarni,M,2,CHE,6.24,240902776,,15,DAC,10,DC
240902776,Manish Menon,M,2,ECE,6.22,240910775,,15,DAC,10,DC
240901777,Harsh Kapoor,M,2,CSE,8.64,230907778,,14,DAC,10,DC
230907778,Yash Bhatt,M,3,CE,9.55,240901777,,14,DAC,10,DC
240901779,Arjun Bansal,M,2,CSE,7.37,240904781,,15,DAC,14,DAC
240904781,Rahul Menon,M,2,EE,7.3,240901779,,15,DAC,14,DAC
230902782,Varun Gupta,M,3,ECE,7.58,240904783,,15,DAC,14,DAC
240904783,Raghav Gupta,M,2,EE,8.89,230902782,,15,DAC,14,DAC
240904784,Varun Nair,M,2,EE,6.39,230914785,,15,DAC,23,QAC
230914785,Sid Kapoor,M,3,MT,7.79,240904784,,15,DAC,23,QAC
240912786,Aditya Sharma,M,2,AI,8.67,240907787,,10,DC,15,DAC
240907787,Karan Kapoor,M,2,CE,8.1,240912786,,10,DC,15,DAC
230913788,Aditya Pillai,M,3,IS,7.73,240914790,,15,DAC,23,DAC
240914790,Ankit Das,M,2,MT,8.7,230913788,,15,DAC,23,DAC
240908791,Priya Gupta,F,2,BT,4.26,240905792,,22,DAC,8,DA
240905792,Tanvi Menon,F,2,IT,8.31,240908791,,22,DAC,8,DA
240910793,Kritika Kulkarni,F,2,CHE,6.72,240905794,,22,DAC,13,DA
240905794,Kavya Sharma,F,2,IT,5.3,240910793,,22,DAC,13,DA
230910795,Aditi Bhatt,F,3,CHE,8.11,240904796,,22,DAC,13,DA
240904796,Ananya Agarwal,F,2,EE,9.15,230910795,,22,DAC,13,DA
240910797,Divya Iyer,F,2,CHE,7.34,230907798,,22,DAC,8,DA
230907798,Radhika Chatterjee,F,3,CE,8.64,240910797,,22,DAC,8,DA
240905799,Kavya Shetty,F,2,IT,9.43,240905801,,22,DAC,8,DAC
240905801,Sneha Verma,F,2,IT,9.08,240905799,,22,DAC,8,DAC
230902802,Aditi Singh,F,3,ECE,9.47,230914803,,13,DA,22,DAC
230914803,Isha Sharma,F,3,MT,8.39,230902802,,13,DA,22,DAC
240907804,Kavya Singh,F,2,CE,7.59,240911805,,8,DA,22,DAC
240911805,Priya Das,F,2,DS,5.58,240907804,,8,DA,22,DAC
230902806,Divya Sharma,F,3,ECE,7.2,240909807,,22,DAC,8,DAC
240909807,Shreya Bhatt,F,2,AE,6.49,230902806,,22,DAC,8,DAC
230905808,Pallavi Reddy,F,3,IT,10,240902809,,22,DAC,13,DA
240902809,Divya Kapoor,F,2,ECE,7.29,230905808,,22,DAC,13,DA
230905810,Pallavi Gupta,F,3,IT,7.65,240906811,,22,DAC,8,DAC
240906811,Kritika Nair,F,2,CCE,8.16,230905810,,22,DAC,8,DAC
240902812,Ananya Singh,F,2,ECE,7.55,240908813,,22,DAC,8,DAC
240908813,Simran Das,F,2,BT,9.53,240902812,,22,DAC,8,DAC
240906814,Sneha Iyer,F,2,CCE,6.75,240913815,,22,DAC,8,DAC
240913815,Ananya Bhatt,F,2,IS,7.73,240906814,,22,DAC,8,DAC
240905817,Radhika Joshi,F,2,IT,6.61,240904818,,8,DAC,13,DAC
240904818,Aditi Pillai,F,2,EE,5.92,240905817,,8,DAC,13,DAC
230906819,Simran Verma,F,3,CCE,6.77,230907820,,8,DAC,22,DAC
230907820,Aditi Chatterjee,F,3,CE,7.46,230906819,,8,DAC,22,DAC
240913821,Shreya Kulkarni,F,2,IS,6.98,240902822,,8,DA,13,DA
240902822,Anjali Sharma,F,2,ECE,6.67,240913821,,8,DA,13,DA
240913823,Sneha Kapoor,F,2,IS,5.81,240910824,,22,DAC,13,DAC
240910824,Riya Patel,F,2,CHE,7.4,240913823,,22,DAC,13,DAC
240907826,Priya Agarwal,F,2,CE,5.69,240904827,,13,DA,22,DAC
240904827,Kavya Das,F,2,EE,8.41,240907826,,13,DA,22,DAC
230912828,Priya Singh,F,3,AI,7.6,240905829,,8,DA,8,DAC
240905829,Meera Shetty,F,2,IT,5.75,230912828,,8,DA,8,DAC
240901830,Pooja Mehta,F,2,CSE,7.13,240913831,,13,DA,22,DAC
240913831,Simran Menon,F,2,IS,6.6,240901830,,13,DA,22,DAC
230915832,Ananya Bansal,F,3,PE,7.88,240905833,,22,DAC,13,DA
240905833,Radhika Chatterjee,F,2,IT,9.11,230915832,,22,DAC,13,DA
240908834,Aditi Menon,F,2,BT,5.25,240902835,,22,DAC,8,DAC
240902835,Sneha Agarwal,F,2,ECE,7.64,240908834,,22,DAC,8,DAC
240905836,Shruti Gupta,F,2,IT,7.31,240910837,,22,DAC,8,DAC
240910837,Isha Pillai,F,2,CHE,8.31,240905836,,22,DAC,8,DAC
240908838,Ananya Menon,F,2,BT,7.76,240901839,,13,DAC,8,DAC
240901839,Sneha Pillai,F,2,CSE,6.6,240908838,,13,DAC,8,DAC
240910840,Kavya Joshi,F,2,CHE,7.12,240901841,,22,DAC,8,DAC
240901841,Priya Pillai,F,2,CSE,6.54,240910840,,22,DAC,8,DAC
230907842,Aditi Chatterjee,F,3,CE,8.79,240907843,,8,DAC,22,DAC
240907843,Kritika Menon,F,2,CE,7.53,230907842,,8,DAC,22,DAC
240901845,Simran Kulkarni,F,2,CSE,9.78,230905846,,13,DA,22,DAC
230905846,Shruti Verma,F,3,IT,7.43,240901845,,13,DA,22,DAC
240913847,Nisha Das,F,2,IS,6.65,230915848,,22,DAC,8,DAC
230915848,Tanvi Reddy,F,3,PE,5.68,240913847,,22,DAC,8,DAC
240910849,Radhika Kapoor,F,2,CHE,5.34,240901850,,13,DAC,8,DA
240901850,Priya Menon,F,2,CSE,5.6,240910849,,13,DAC,8,DA
240903851,Divya Menon,F,2,ME,7.82,230908852,,8,DA,22,DAC
230908852,Kritika Mehta,F,3,BT,8.11,240903851,,8,DA,22,DAC
240915853,Pallavi Sharma,F,2,PE,5.6,240910854,,22,DAC,13,DA
240910854,Shreya Joshi,F,2,CHE,8.57,240915853,,22,DAC,13,DA
240910855,Nisha Kulkarni,F,2,CHE,6.92,230915856,,22,DAC,13,DA
230915856,Priya Das,F,3,PE,7.68,240910855,,22,DAC,13,DA
230901857,Pooja Bansal,F,3,CSE,9.43,240912858,,22,DAC,8,DAC
240912858,Kritika Agarwal,F,2,AI,8.58,230901857,,22,DAC,8,DAC
240914859,Riya Kapoor,F,2,MT,7.18,230909860,,8,DA,22,DAC
230909860,Riya Mehta,F,3,AE,6.43,240914859,,8,DA,22,DAC
240906861,Meera Kulkarni,F,2,CCE,4.92,240903862,,8,DA,8,DAC
240903862,Pooja Nair,F,2,ME,6.64,240906861,,8,DA,8,DAC
240913863,Tanvi Patel,F,2,IS,7.25,240905864,,13,DAC,22,DAC
240905864,Riya Shetty,F,2,IT,6.32,240913863,,13,DAC,22,DAC
230915865,Kritika Kapoor,F,3,PE,7.34,240911866,,22,DAC,8,DAC
240911866,Pallavi Gupta,F,2,DS,7.59,230915865,,22,DAC,8,DAC
240911867,Pooja Gupta,F,2,DS,7.23,240913868,,22,DAC,8,DA
240913868,Sneha Agarwal,F,2,IS,6.72,240911867,,22,DAC,8,DA
240912869,Tanvi Kulkarni,F,2,AI,7.7,240905870,,22,DAC,8,DA
240905870,Shreya Nair,F,2,IT,8.03,240912869,,22,DAC,8,DA
230915871,Nisha Nair,F,3,PE,6.19,240910872,,22,DAC,8,DAC
240910872,Pooja Kulkarni,F,2,CHE,9.19,230915871,,22,DAC,8,DAC
240910873,Neha Reddy,F,2,CHE,7.38,240909874,,22,DAC,8,DAC
240909874,Shreya Das,F,2,AE,7.52,240910873,,22,DAC,8,DAC
230906875,Kritika Bhatt,F,3,CCE,8.35,240914876,,22,DAC,8,DA
240914876,Kritika Iyer,F,2,MT,7.78,230906875,,22,DAC,8,DA
230910877,Pallavi Joshi,F,3,CHE,8.64,240903878,,22,DAC,13,DAC
240903878,Aditi Reddy,F,2,ME,7.84,230910877,,22,DAC,13,DAC
240902880,Isha Iyer,F,2,ECE,6.77,230911881,,8,DA,13,DAC
230911881,Pallavi Shetty,F,3,DS,7.93,240902880,,8,DA,13,DAC
240909883,Kavya Bhatt,F,2,AE,6.13,240904884,,8,DA,13,DAC
240904884,Riya Reddy,F,2,EE,7.63,240909883,,8,DA,13,DAC
230901885,Ananya Bansal,F,3,CSE,7.46,240907886,,8,DA,22,DAC
240907886,Tanvi Iyer,F,2,CE,7.25,230901885,,8,DA,22,DAC
240909887,Ananya Mehta,F,2,AE,7.35,240907888,,8,DA,13,DA
240907888,Ananya Mehta,F,2,CE,5.24,240909887,,8,DA,13,DA
240913889,Kavya Shetty,F,2,IS,6.84,240913890,,22,DAC,8,DA
240913890,Pallavi Reddy,F,2,IS,7.61,240913889,,22,DAC,8,DA
240913891,Priya Kulkarni,F,2,IS,7.69,230907892,,22,DAC,8,DAC
230907892,Riya Sharma,F,3,CE,6.27,240913891,,22,DAC,8,DAC
240915893,Tanvi Menon,F,2,PE,9.02,240902894,,22,DAC,8,DA
240902894,Priya Joshi,F,2,ECE,6.46,240915893,,22,DAC,8,DA
240915895,Sneha Mehta,F,2,PE,8.66,240908896,,8,DAC,22,DAC
240908896,Pallavi Agarwal,F,2,BT,8.01,240915895,,8,DAC,22,DAC
240901897,Nisha Chatterjee,F,2,CSE,6.72,230907898,,13,DAC,22,DAC
230907898,Anjali Chatterjee,F,3,CE,9.63,240901897,,13,DAC,22,DAC
240910899,Divya Sharma,F,2,CHE,6.07,240909900,,22,DAC,8,DA
240909900,Anjali Chatterjee,F,2,AE,8.6,240910899,,22,DAC,8,DA
240902901,Isha Menon,F,2,ECE,8.7,230913902,,22,DAC,8,DAC
230913902,Nisha Kulkarni,F,3,IS,6.7,240902901,,22,DAC,8,DAC
230902903,Divya Kapoor,F,3,ECE,9.17,240906904,,22,DAC,8,DA
240906904,Neha Kulkarni,F,2,CCE,7.2,230902903,,22,DAC,8,DA
240913905,Pallavi Reddy,F,2,IS,7.85,240910906,,22,DAC,13,DAC
240910906,Simran Joshi,F,2,CHE,7.81,240913905,,22,DAC,13,DAC
240908907,Shruti Bansal,F,2,BT,7.34,240908908,,22,DAC,8,DAC
240908908,Kavya Das,F,2,BT,8.47,240908907,,22,DAC,8,DAC
240906909,Kritika Gupta,F,2,CCE,8.45,240913910,,8,DA,22,DAC
240913910,Shreya Reddy,F,2,IS,5.4,240906909,,8,DA,22,DAC
240901912,Kavya Nair,F,2,CSE,9.07,240904913,,13,DA,22,DAC
240904913,Shruti Menon,F,2,EE,5.51,240901912,,13,DA,22,DAC
240903914,Aditi Shetty,F,2,ME,8.74,230909915,,8,DA,22,DAC
230909915,Riya Chatterjee,F,3,AE,8.85,240903914,,8,DA,22,DAC
240905916,Divya Verma,F,2,IT,6.19,240907917,,22,DAC,8,DAC
240907917,Ananya Joshi,F,2,CE,7.01,240905916,,22,DAC,8,DAC
240913918,Nisha Chatterjee,F,2,IS,6.17,240913919,,8,DAC,8,DA
