"id","regNo","name","gender","year","department","cgpa","sessionId","pref1BlockNum","pref1RoomTypeCode","pref2BlockNum","pref2RoomTypeCode","password","source"
"21226","230908233","Siddharth Singh","MALE","3","BT","6.07","6","14","DAC","23","QAC",,"CSV"
"21227","240911234","Rohan Patel","MALE","2","DS","7.87","6","14","DAC","23","QAC",,"CSV"
"21228","240913235","Arjun Joshi","MALE","2","IS","8.26","6","15","DAC","14","DAC",,"CSV"
"21229","240913236","Rohan Joshi","MALE","2","IS","8","6","15","DAC","14","DAC",,"CSV"
"21230","230906237","Rajat Agarwal","MALE","3","CCE","7.28","6","15","DAC","10","DC",,"CSV"
"21231","240901238","Harsh Pillai","MALE","2","CSE","7.34","6","15","DAC","10","DC",,"CSV"
"21232","240902239","Varun Joshi","MALE","2","ECE","7.55","6","15","DAC","23","DAC",,"CSV"
"21233","240907240","Rohan Mehta","MALE","2","CE","7.32","6","15","DAC","23","DAC",,"CSV"
"21234","240903241","Kunal Bansal","MALE","2","ME","8.66","6","15","DAC","23","QAC",,"CSV"
"21235","240908242","Rahul Shetty","MALE","2","BT","10","6","15","DAC","23","QAC",,"CSV"
"21236","240914243","Tarun Kapoor","MALE","2","MT","6.83","6","14","DAC","23","QAC",,"CSV"
"21237","240903244","Manish Chatterjee","MALE","2","ME","5.86","6","14","DAC","23","QAC",,"CSV"
"21238","240901245","Harsh Kapoor","MALE","2","CSE","7.39","6","15","DAC","14","DAC",,"CSV"
"21239","240906246","Sid Sharma","MALE","2","CCE","10","6","15","DAC","14","DAC",,"CSV"
"21240","240902248","Rohan Reddy","MALE","2","ECE","6.54","6","14","DAC","10","DC",,"CSV"
"21241","240907249","Pranav Kapoor","MALE","2","CE","9.47","6","14","DAC","10","DC",,"CSV"
"21242","230905250","Vikram Menon","MALE","3","IT","9.51","6","15","DAC","10","DC",,"CSV"
"21243","230913251","Aditya Bhatt","MALE","3","IS","6.84","6","15","DAC","10","DC",,"CSV"
"21244","240912252","Varun Verma","MALE","2","AI","8.18","6","14","DAC","10","DC",,"CSV"
"21245","240905253","Harsh Kulkarni","MALE","2","IT","9.45","6","14","DAC","10","DC",,"CSV"
"21246","240909254","Rajat Mehta","MALE","2","AE","7.05","6","23","DAC","23","QAC",,"CSV"
"21247","240906255","Ankit Kulkarni","MALE","2","CCE","7.26","6","23","DAC","23","QAC",,"CSV"
"21248","240908256","Nikhil Joshi","MALE","2","BT","6.8","6","10","DC","14","DAC",,"CSV"
"21249","230903257","Siddharth Pillai","MALE","3","ME","6.28","6","10","DC","14","DAC",,"CSV"
"21250","240903258","Karan Joshi","MALE","2","ME","6.72","6","14","DAC","23","QAC",,"CSV"
"21251","240906259","Aditya Menon","MALE","2","CCE","6.03","6","14","DAC","23","QAC",,"CSV"
"21252","230911260","Karan Iyer","MALE","3","DS","7.54","6","15","DAC","14","DAC",,"CSV"
"21253","240911261","Manish Menon","MALE","2","DS","6.58","6","15","DAC","14","DAC",,"CSV"
"21254","240912262","Manish Sharma","MALE","2","AI","7.78","6","15","DAC","23","DAC",,"CSV"
"21255","240904263","Karan Bhatt","MALE","2","EE","5.63","6","15","DAC","23","DAC",,"CSV"
"21256","240912264","Nikhil Singh","MALE","2","AI","7.9","6","14","DAC","10","DC",,"CSV"
"21257","240912265","Aditya Agarwal","MALE","2","AI","8.5","6","14","DAC","10","DC",,"CSV"
"21258","240908266","Nikhil Pillai","MALE","2","BT","5.11","6","15","DAC","23","QAC",,"CSV"
"21259","240904267","Karan Kulkarni","MALE","2","EE","7.95","6","15","DAC","23","QAC",,"CSV"
"21260","230915268","Karan Verma","MALE","3","PE","8.97","6","15","DAC","23","DAC",,"CSV"
"21261","240902269","Rahul Gupta","MALE","2","ECE","6.05","6","15","DAC","23","DAC",,"CSV"
"21262","240912270","Raghav Kulkarni","MALE","2","AI","9.51","6","14","DAC","23","QAC",,"CSV"
"21263","240902271","Arjun Reddy","MALE","2","ECE","8","6","14","DAC","23","QAC",,"CSV"
"21264","240902272","Varun Nair","MALE","2","ECE","6.65","6","15","DAC","10","DC",,"CSV"
"21265","240912273","Yash Verma","MALE","2","AI","7.43","6","15","DAC","10","DC",,"CSV"
"21266","230910274","Rajat Mehta","MALE","3","CHE","8.17","6","14","DAC","23","QAC",,"CSV"
"21267","240912275","Karan Bhatt","MALE","2","AI","7.59","6","14","DAC","23","QAC",,"CSV"
"21268","240904276","Rahul Patel","MALE","2","EE","8.15","6","15","DAC","14","DAC",,"CSV"
"21269","240903277","Kunal Sharma","MALE","2","ME","6.4","6","15","DAC","14","DAC",,"CSV"
"21270","240910278","Arjun Patel","MALE","2","CHE","7.7","6","15","DAC","23","DAC",,"CSV"
"21271","240908279","Kunal Sharma","MALE","2","BT","5.8","6","15","DAC","23","DAC",,"CSV"
"21272","240909280","Nikhil Verma","MALE","2","AE","7.37","6","15","DAC","10","DC",,"CSV"
"21273","240912281","Karan Verma","MALE","2","AI","6.42","6","15","DAC","10","DC",,"CSV"
"21274","240910282","Kunal Shetty","MALE","2","CHE","6.62","6","14","DAC","15","DAC",,"CSV"
"21275","240909283","Aman Agarwal","MALE","2","AE","8.98","6","14","DAC","15","DAC",,"CSV"
"21276","240914284","Arjun Kulkarni","MALE","2","MT","8.81","6","14","DAC","10","DC",,"CSV"
"21277","230904285","Kunal Pillai","MALE","3","EE","8.23","6","14","DAC","10","DC",,"CSV"
"21278","240906288","Raghav Shetty","MALE","2","CCE","6.19","6","14","DAC","23","DAC",,"CSV"
"21279","240903290","Vikram Menon","MALE","2","ME","7.12","6","14","DAC","23","DAC",,"CSV"
"21280","240909291","Sid Agarwal","MALE","2","AE","8.96","6","15","DAC","23","DAC",,"CSV"
"21281","230908292","Arjun Mehta","MALE","3","BT","7.67","6","15","DAC","23","DAC",,"CSV"
"21282","230910293","Karan Agarwal","MALE","3","CHE","10","6","14","DAC","15","DAC",,"CSV"
"21283","230908294","Harsh Menon","MALE","3","BT","7.97","6","14","DAC","15","DAC",,"CSV"
"21284","230910295","Raghav Kulkarni","MALE","3","CHE","7.73","6","10","DC","14","DAC",,"CSV"
"21285","230902296","Vikram Verma","MALE","3","ECE","7.13","6","10","DC","14","DAC",,"CSV"
"21286","240913297","Manish Reddy","MALE","2","IS","7.66","6","14","DAC","23","QAC",,"CSV"
"21287","230910298","Sid Bhatt","MALE","3","CHE","7.32","6","14","DAC","23","QAC",,"CSV"
"21288","230908299","Aditya Singh","MALE","3","BT","8.35","6","14","DAC","23","QAC",,"CSV"
"21289","240904300","Ankit Kapoor","MALE","2","EE","8.65","6","14","DAC","23","QAC",,"CSV"
"21290","230914301","Raghav Gupta","MALE","3","MT","6.56","6","15","DAC","23","DAC",,"CSV"
"21291","230909302","Rajat Sharma","MALE","3","AE","5.9","6","15","DAC","23","DAC",,"CSV"
"21292","240908303","Harsh Patel","MALE","2","BT","5.3","6","15","DAC","10","DC",,"CSV"
"21293","230913304","Manish Das","MALE","3","IS","8.11","6","15","DAC","10","DC",,"CSV"
"21294","240906305","Ankit Bansal","MALE","2","CCE","6.18","6","10","DC","23","DAC",,"CSV"
"21295","230912306","Manish Sharma","MALE","3","AI","4.92","6","10","DC","23","DAC",,"CSV"
"21296","240913307","Varun Chatterjee","MALE","2","IS","7.97","6","14","DAC","23","DAC",,"CSV"
"21297","240911308","Aditya Bhatt","MALE","2","DS","10","6","14","DAC","23","DAC",,"CSV"
"21298","240902309","Varun Agarwal","MALE","2","ECE","7.49","6","23","DAC","10","DC",,"CSV"
"21299","230911310","Aditya Patel","MALE","3","DS","8.51","6","23","DAC","10","DC",,"CSV"
"21300","230908311","Arjun Joshi","MALE","3","BT","7.6","6","14","DAC","23","QAC",,"CSV"
"21301","240914312","Aditya Joshi","MALE","2","MT","7.38","6","14","DAC","23","QAC",,"CSV"
"21302","240902313","Vikram Singh","MALE","2","ECE","8.6","6","14","DAC","15","DAC",,"CSV"
"21303","240910314","Raghav Iyer","MALE","2","CHE","7.15","6","14","DAC","15","DAC",,"CSV"
"21304","230901315","Rahul Joshi","MALE","3","CSE","7.82","6","14","DAC","10","DC",,"CSV"
"21305","230907316","Arjun Kapoor","MALE","3","CE","7.89","6","14","DAC","10","DC",,"CSV"
"21306","230903317","Kunal Sharma","MALE","3","ME","6.7","6","15","DAC","23","DAC",,"CSV"
"21307","240903318","Rohan Shetty","MALE","2","ME","8.69","6","15","DAC","23","DAC",,"CSV"
"21308","240903319","Raghav Reddy","MALE","2","ME","7.29","6","15","DAC","23","DAC",,"CSV"
"21309","240913320","Karan Kapoor","MALE","2","IS","6.59","6","15","DAC","23","DAC",,"CSV"
"21310","240915321","Yash Gupta","MALE","2","PE","8.14","6","15","DAC","14","DAC",,"CSV"
"21311","240903322","Manish Gupta","MALE","2","ME","6.42","6","15","DAC","14","DAC",,"CSV"
"21312","240915323","Nikhil Nair","MALE","2","PE","7.53","6","14","DAC","23","DAC",,"CSV"
"21313","240902324","Arjun Shetty","MALE","2","ECE","7.49","6","14","DAC","23","DAC",,"CSV"
"21314","240902326","Arjun Joshi","MALE","2","ECE","8.8","6","14","DAC","23","DAC",,"CSV"
"21315","240910327","Arjun Verma","MALE","2","CHE","8.07","6","14","DAC","23","DAC",,"CSV"
"21316","240906328","Rohan Bhatt","MALE","2","CCE","7.47","6","15","DAC","14","DAC",,"CSV"
"21317","240914329","Aman Joshi","MALE","2","MT","8.48","6","15","DAC","14","DAC",,"CSV"
"21318","240901330","Nikhil Singh","MALE","2","CSE","9.17","6","15","DAC","23","QAC",,"CSV"
"21319","240901331","Kunal Shetty","MALE","2","CSE","8.17","6","15","DAC","23","QAC",,"CSV"
"21320","230908333","Arjun Agarwal","MALE","3","BT","7.51","6","15","DAC","10","DC",,"CSV"
"21321","230905334","Vikram Kapoor","MALE","3","IT","5.93","6","15","DAC","10","DC",,"CSV"
"21322","230914335","Arjun Iyer","MALE","3","MT","6.22","6","15","DAC","14","DAC",,"CSV"
"21323","240905336","Rohan Kapoor","MALE","2","IT","7.13","6","15","DAC","14","DAC",,"CSV"
"21324","230904337","Rahul Patel","MALE","3","EE","6.77","6","15","DAC","14","DAC",,"CSV"
"21325","240906338","Raghav Pillai","MALE","2","CCE","7.28","6","15","DAC","14","DAC",,"CSV"
"21326","230913339","Rohan Chatterjee","MALE","3","IS","7.57","6","14","DAC","23","DAC",,"CSV"
"21327","230910340","Manish Patel","MALE","3","CHE","8.14","6","14","DAC","23","DAC",,"CSV"
"21328","240903341","Manish Joshi","MALE","2","ME","7.42","6","14","DAC","23","QAC",,"CSV"
"21329","240904342","Rajat Nair","MALE","2","EE","8.08","6","14","DAC","23","QAC",,"CSV"
"21330","240902343","Raghav Mehta","MALE","2","ECE","7.58","6","14","DAC","23","QAC",,"CSV"
"21331","240913344","Harsh Shetty","MALE","2","IS","5.13","6","14","DAC","23","QAC",,"CSV"
"21332","240908345","Manish Bhatt","MALE","2","BT","6.37","6","14","DAC","15","DAC",,"CSV"
"21333","240912346","Yash Mehta","MALE","2","AI","7.33","6","14","DAC","15","DAC",,"CSV"
"21334","240912347","Yash Verma","MALE","2","AI","6.05","6","10","DC","23","QAC",,"CSV"
"21335","240904348","Kunal Menon","MALE","2","EE","8.22","6","10","DC","23","QAC",,"CSV"
"21336","240901349","Rajat Kulkarni","MALE","2","CSE","9.34","6","14","DAC","15","DAC",,"CSV"
"21337","230910350","Raghav Gupta","MALE","3","CHE","8.96","6","14","DAC","15","DAC",,"CSV"
"21338","240907351","Rahul Kulkarni","MALE","2","CE","7.24","6","14","DAC","23","DAC",,"CSV"
"21339","230905352","Rajat Kapoor","MALE","3","IT","9.29","6","14","DAC","23","DAC",,"CSV"
"21340","240912353","Pranav Singh","MALE","2","AI","7.68","6","14","DAC","23","QAC",,"CSV"
"21341","240913354","Tarun Agarwal","MALE","2","IS","7.1","6","14","DAC","23","QAC",,"CSV"
"21342","240914355","Yash Kapoor","MALE","2","MT","6.76","6","10","DC","14","DAC",,"CSV"
"21343","240908357","Rajat Singh","MALE","2","BT","7.14","6","10","DC","14","DAC",,"CSV"
"21344","240910358","Siddharth Das","MALE","2","CHE","7.03","6","15","DAC","14","DAC",,"CSV"
"21345","240906359","Tarun Kapoor","MALE","2","CCE","7.7","6","15","DAC","14","DAC",,"CSV"
"21346","240905360","Rahul Shetty","MALE","2","IT","7.69","6","15","DAC","14","DAC",,"CSV"
"21347","240912361","Nikhil Verma","MALE","2","AI","7.5","6","15","DAC","14","DAC",,"CSV"
"21348","240901362","Harsh Shetty","MALE","2","CSE","8.02","6","23","DAC","23","QAC",,"CSV"
"21349","230907363","Tarun Chatterjee","MALE","3","CE","8.93","6","23","DAC","23","QAC",,"CSV"
"21350","240906364","Nikhil Agarwal","MALE","2","CCE","8.64","6","14","DAC","10","DC",,"CSV"
"21351","240902365","Rohan Agarwal","MALE","2","ECE","5.72","6","14","DAC","10","DC",,"CSV"
"21352","240908366","Tarun Gupta","MALE","2","BT","4.44","6","15","DAC","23","DAC",,"CSV"
"21353","230908367","Rohan Nair","MALE","3","BT","8.62","6","15","DAC","23","DAC",,"CSV"
"21354","230901368","Rajat Bhatt","MALE","3","CSE","5.86","6","15","DAC","14","DAC",,"CSV"
"21355","240902369","Harsh Nair","MALE","2","ECE","7.23","6","15","DAC","14","DAC",,"CSV"
"21356","230901370","Yash Iyer","MALE","3","CSE","6.1","6","15","DAC","23","DAC",,"CSV"
"21357","240902371","Siddharth Bhatt","MALE","2","ECE","5.34","6","15","DAC","23","DAC",,"CSV"
"21358","240901372","Harsh Gupta","MALE","2","CSE","8.15","6","14","DAC","23","DAC",,"CSV"
"21359","230901373","Rajat Iyer","MALE","3","CSE","8.41","6","14","DAC","23","DAC",,"CSV"
"21360","230904374","Harsh Shetty","MALE","3","EE","6.81","6","15","DAC","23","QAC",,"CSV"
"21361","240904375","Rajat Iyer","MALE","2","EE","4.39","6","15","DAC","23","QAC",,"CSV"
"21362","240901376","Tarun Iyer","MALE","2","CSE","6.84","6","14","DAC","23","QAC",,"CSV"
"21363","230905377","Sid Iyer","MALE","3","IT","7.97","6","14","DAC","23","QAC",,"CSV"
"21364","230911378","Tarun Nair","MALE","3","DS","5.73","6","10","DC","23","DAC",,"CSV"
"21365","240906379","Rohan Verma","MALE","2","CCE","7.72","6","10","DC","23","DAC",,"CSV"
"21366","240911380","Manish Joshi","MALE","2","DS","7.48","6","15","DAC","14","DAC",,"CSV"
"21367","240902381","Yash Sharma","MALE","2","ECE","8.2","6","15","DAC","14","DAC",,"CSV"
"21368","240910382","Kunal Chatterjee","MALE","2","CHE","7.64","6","15","DAC","14","DAC",,"CSV"
"21369","240906383","Aman Chatterjee","MALE","2","CCE","6.33","6","15","DAC","14","DAC",,"CSV"
"21370","240903384","Nikhil Agarwal","MALE","2","ME","8.94","6","15","DAC","14","DAC",,"CSV"
"21371","240904385","Yash Patel","MALE","2","EE","7.31","6","15","DAC","14","DAC",,"CSV"
"21372","230901386","Nikhil Agarwal","MALE","3","CSE","7.47","6","10","DC","23","DAC",,"CSV"
"21373","230907387","Nikhil Kapoor","MALE","3","CE","6.38","6","10","DC","23","DAC",,"CSV"
"21374","230908388","Pranav Pillai","MALE","3","BT","6.97","6","14","DAC","10","DC",,"CSV"
"21375","240912389","Siddharth Gupta","MALE","2","AI","6.44","6","14","DAC","10","DC",,"CSV"
"21376","240913390","Yash Nair","MALE","2","IS","7.29","6","14","DAC","23","QAC",,"CSV"
"21377","240906391","Karan Das","MALE","2","CCE","9.55","6","14","DAC","23","QAC",,"CSV"
"21378","240909392","Aman Shetty","MALE","2","AE","5.85","6","15","DAC","23","DAC",,"CSV"
"21379","240902394","Nikhil Gupta","MALE","2","ECE","5.56","6","15","DAC","23","DAC",,"CSV"
"21380","240901395","Kunal Sharma","MALE","2","CSE","9.27","6","14","DAC","10","DC",,"CSV"
"21381","230906396","Pranav Singh","MALE","3","CCE","7.25","6","14","DAC","10","DC",,"CSV"
"21382","240905397","Tarun Singh","MALE","2","IT","6.7","6","15","DAC","14","DAC",,"CSV"
"21383","240906398","Aman Iyer","MALE","2","CCE","8.75","6","15","DAC","14","DAC",,"CSV"
"21384","240901399","Siddharth Sharma","MALE","2","CSE","6.77","6","14","DAC","23","QAC",,"CSV"
"21385","240914400","Siddharth Bhatt","MALE","2","MT","9.69","6","14","DAC","23","QAC",,"CSV"
"21386","230911401","Siddharth Mehta","MALE","3","DS","8.31","6","15","DAC","14","DAC",,"CSV"
"21387","240907402","Ankit Verma","MALE","2","CE","6.91","6","15","DAC","14","DAC",,"CSV"
"21388","240912403","Karan Joshi","MALE","2","AI","10","6","23","DAC","15","DAC",,"CSV"
"21389","230915404","Karan Kapoor","MALE","3","PE","6.77","6","23","DAC","15","DAC",,"CSV"
"21390","230907405","Manish Kulkarni","MALE","3","CE","8.39","6","14","DAC","10","DC",,"CSV"
"21391","240908406","Siddharth Kulkarni","MALE","2","BT","7.86","6","14","DAC","10","DC",,"CSV"
"21392","240909407","Karan Joshi","MALE","2","AE","9.06","6","10","DC","15","DAC",,"CSV"
"21393","230907408","Karan Kulkarni","MALE","3","CE","9.37","6","10","DC","15","DAC",,"CSV"
"21394","240910409","Aditya Reddy","MALE","2","CHE","7.54","6","14","DAC","23","DAC",,"CSV"
"21395","240908410","Nikhil Reddy","MALE","2","BT","6.6","6","14","DAC","23","DAC",,"CSV"
"21396","240901411","Aman Agarwal","MALE","2","CSE","8.05","6","14","DAC","10","DC",,"CSV"
"21397","230906412","Rajat Patel","MALE","3","CCE","6.69","6","14","DAC","10","DC",,"CSV"
"21398","240907413","Yash Joshi","MALE","2","CE","9.92","6","15","DAC","14","DAC",,"CSV"
"21399","240913415","Rahul Bhatt","MALE","2","IS","7.66","6","15","DAC","14","DAC",,"CSV"
"21400","240911416","Siddharth Reddy","MALE","2","DS","7.06","6","14","DAC","23","QAC",,"CSV"
"21401","240915417","Aditya Agarwal","MALE","2","PE","7.72","6","14","DAC","23","QAC",,"CSV"
"21402","240905418","Raghav Sharma","MALE","2","IT","5.88","6","15","DAC","23","QAC",,"CSV"
"21403","240915420","Karan Gupta","MALE","2","PE","6.33","6","15","DAC","23","QAC",,"CSV"
"21404","240906421","Rohan Kapoor","MALE","2","CCE","8.94","6","14","DAC","15","DAC",,"CSV"
"21405","240909422","Aditya Shetty","MALE","2","AE","6.71","6","14","DAC","15","DAC",,"CSV"
"21406","240903423","Arjun Verma","MALE","2","ME","6.24","6","15","DAC","23","DAC",,"CSV"
"21407","240906424","Vikram Reddy","MALE","2","CCE","8.14","6","15","DAC","23","DAC",,"CSV"
"21408","230901425","Rahul Agarwal","MALE","3","CSE","8.92","6","15","DAC","14","DAC",,"CSV"
"21409","230910426","Vikram Reddy","MALE","3","CHE","8.36","6","15","DAC","14","DAC",,"CSV"
"21410","240912427","Vikram Sharma","MALE","2","AI","8.7","6","10","DC","14","DAC",,"CSV"
"21411","240911428","Nikhil Patel","MALE","2","DS","6.59","6","10","DC","14","DAC",,"CSV"
"21412","240912429","Vikram Patel","MALE","2","AI","5.79","6","14","DAC","10","DC",,"CSV"
"21413","240906430","Nikhil Singh","MALE","2","CCE","9.3","6","14","DAC","10","DC",,"CSV"
"21414","240906431","Aman Pillai","MALE","2","CCE","7.11","6","15","DAC","14","DAC",,"CSV"
"21415","230907432","Vikram Kulkarni","MALE","3","CE","7.2","6","15","DAC","14","DAC",,"CSV"
"21416","240906433","Manish Kulkarni","MALE","2","CCE","9.09","6","15","DAC","23","DAC",,"CSV"
"21417","230906434","Siddharth Kulkarni","MALE","3","CCE","8.17","6","15","DAC","23","DAC",,"CSV"
"21418","230907435","Rohan Joshi","MALE","3","CE","8.05","6","15","DAC","14","DAC",,"CSV"
"21419","240907436","Karan Reddy","MALE","2","CE","10","6","15","DAC","14","DAC",,"CSV"
"21420","240908437","Rohan Das","MALE","2","BT","6.73","6","15","DAC","14","DAC",,"CSV"
"21421","240901439","Yash Joshi","MALE","2","CSE","8.61","6","15","DAC","14","DAC",,"CSV"
"21422","240908440","Aditya Menon","MALE","2","BT","7.57","6","15","DAC","23","DAC",,"CSV"
"21423","240905441","Karan Agarwal","MALE","2","IT","7.82","6","15","DAC","23","DAC",,"CSV"
"21424","240908442","Vikram Sharma","MALE","2","BT","9.33","6","15","DAC","23","QAC",,"CSV"
"21425","240907443","Nikhil Patel","MALE","2","CE","8.11","6","15","DAC","23","QAC",,"CSV"
"21426","240906444","Aman Shetty","MALE","2","CCE","8.15","6","14","DAC","15","DAC",,"CSV"
"21427","240911446","Rahul Agarwal","MALE","2","DS","8.79","6","14","DAC","15","DAC",,"CSV"
"21428","240911447","Manish Nair","MALE","2","DS","7.06","6","15","DAC","23","QAC",,"CSV"
"21429","240913448","Rohan Kulkarni","MALE","2","IS","6.49","6","15","DAC","23","QAC",,"CSV"
"21430","240905449","Ankit Das","MALE","2","IT","6.25","6","14","DAC","15","DAC",,"CSV"
"21431","240910450","Ankit Mehta","MALE","2","CHE","5.14","6","14","DAC","15","DAC",,"CSV"
"21432","240914451","Varun Chatterjee","MALE","2","MT","9.97","6","14","DAC","15","DAC",,"CSV"
"21433","240903452","Varun Joshi","MALE","2","ME","6.18","6","14","DAC","15","DAC",,"CSV"
"21434","230901453","Rohan Shetty","MALE","3","CSE","7.23","6","14","DAC","15","DAC",,"CSV"
"21435","240902454","Rohan Reddy","MALE","2","ECE","7.17","6","14","DAC","15","DAC",,"CSV"
"21436","240909455","Aman Bansal","MALE","2","AE","7.87","6","15","DAC","23","DAC",,"CSV"
"21437","240913456","Siddharth Reddy","MALE","2","IS","8.48","6","15","DAC","23","DAC",,"CSV"
"21438","240902457","Pranav Verma","MALE","2","ECE","8.53","6","14","DAC","10","DC",,"CSV"
"21439","240911458","Tarun Sharma","MALE","2","DS","6.8","6","14","DAC","10","DC",,"CSV"
"21440","230903459","Rohan Bansal","MALE","3","ME","7.3","6","15","DAC","14","DAC",,"CSV"
"21441","240907460","Siddharth Sharma","MALE","2","CE","7.84","6","15","DAC","14","DAC",,"CSV"
"21442","240910461","Yash Sharma","MALE","2","CHE","7.2","6","15","DAC","14","DAC",,"CSV"
"21443","240902462","Kunal Kapoor","MALE","2","ECE","9.43","6","15","DAC","14","DAC",,"CSV"
"21444","230912463","Harsh Mehta","MALE","3","AI","8.09","6","14","DAC","10","DC",,"CSV"
"21445","240906464","Raghav Joshi","MALE","2","CCE","8.38","6","14","DAC","10","DC",,"CSV"
"21446","240902465","Aditya Patel","MALE","2","ECE","8.3","6","14","DAC","15","DAC",,"CSV"
"21447","230912466","Sid Patel","MALE","3","AI","8.91","6","14","DAC","15","DAC",,"CSV"
